Day,Month,Year,Hour,Minute,Second,AMPM,Red,IR,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,GSR
17,January,2025,10,59,41,AM,704,855,4204,-1408,16332,193,745,80,1555
17,January,2025,10,59,42,AM,702,850,4108,-1400,16360,220,754,75,1619
17,January,2025,10,59,43,AM,709,858,4152,-1420,16276,221,797,71,1595
17,January,2025,10,59,44,AM,699,831,4128,-1428,16388,196,729,109,1653
17,January,2025,10,59,46,AM,715,845,4176,-1436,16436,231,783,95,1648
17,January,2025,10,59,47,AM,706,886,4068,-1412,16316,202,758,119,1650
17,January,2025,10,59,48,AM,726,884,4200,-1508,16364,208,759,77,1677
17,January,2025,10,59,49,AM,694,847,4160,-1464,16344,196,752,104,1655
17,January,2025,10,59,50,AM,715,886,4124,-1456,16376,189,781,85,1687
17,January,2025,10,59,51,AM,696,894,4212,-1472,16352,204,747,86,1637
17,January,2025,10,59,52,AM,692,825,4176,-1472,16364,196,757,111,1682
17,January,2025,10,59,53,AM,681,788,4148,-1452,16380,195,697,85,1712
17,January,2025,10,59,54,AM,705,834,4208,-1440,16348,202,762,102,1776
17,January,2025,10,59,55,AM,703,819,4152,-1400,16368,195,768,78,1730
17,January,2025,10,59,56,AM,731,841,4156,-1416,16324,243,722,62,1679
17,January,2025,10,59,57,AM,666,827,4164,-1516,16368,180,812,102,1861
17,January,2025,10,59,58,AM,702,852,4156,-1444,16368,224,757,90,1755
17,January,2025,10,59,59,AM,672,830,4220,-1380,16328,214,759,87,1775
17,January,2025,11,00,00,AM,711,855,4084,-1456,16340,277,674,72,1709
17,January,2025,11,00,01,AM,697,817,4200,-1416,16412,210,768,102,1714
17,January,2025,11,00,03,AM,703,886,4212,-1436,16340,202,759,86,1721
17,January,2025,11,00,04,AM,717,884,4156,-1476,16352,228,771,100,1726
17,January,2025,11,00,05,AM,693,824,4252,-1376,16348,181,735,102,1744
17,January,2025,11,00,06,AM,703,844,4088,-1368,16244,217,751,122,1723
17,January,2025,11,00,07,AM,703,873,4140,-1396,16320,208,764,106,1712
17,January,2025,11,00,08,AM,692,886,4224,-1452,16324,212,767,80,1744
17,January,2025,11,00,09,AM,701,867,4184,-1496,16516,219,818,53,1737
17,January,2025,11,00,10,AM,688,824,4132,-1484,16340,218,813,116,1792
17,January,2025,11,00,11,AM,692,842,4132,-1408,16316,219,755,82,1776
17,January,2025,11,00,12,AM,701,836,4236,-1416,16316,207,605,99,1776
17,January,2025,11,00,13,AM,715,851,4120,-1492,16428,196,734,99,1725
17,January,2025,11,00,14,AM,712,838,4060,-1372,16696,49,618,133,1760
17,January,2025,11,00,15,AM,704,847,4164,-1428,16412,211,759,98,1775
17,January,2025,11,00,16,AM,732,850,4188,-1396,16420,213,793,86,1791
17,January,2025,11,00,17,AM,711,845,4204,-1448,16344,219,752,92,1792
17,January,2025,11,00,18,AM,700,848,4168,-1384,16372,205,774,96,1773
17,January,2025,11,00,20,AM,699,835,4168,-1392,16320,211,743,105,1828
17,January,2025,11,00,21,AM,679,851,4100,-1460,15984,351,651,81,1759
17,January,2025,11,00,22,AM,695,831,4172,-1448,16308,198,742,56,1750
17,January,2025,11,00,23,AM,700,856,4148,-1476,16320,200,788,81,1757
17,January,2025,11,00,24,AM,667,840,4140,-1400,16392,203,779,95,1738
17,January,2025,11,00,25,AM,687,832,4148,-1388,16384,206,763,83,1714
17,January,2025,11,00,26,AM,666,838,4196,-1452,16344,209,775,93,1675
17,January,2025,11,00,27,AM,718,829,4208,-1408,16324,210,771,99,1765
17,January,2025,11,00,28,AM,706,794,4112,-1420,16304,210,758,79,1719
17,January,2025,11,00,29,AM,719,778,4076,-1404,16356,217,784,89,1719
17,January,2025,11,00,30,AM,699,828,4208,-1428,16364,208,758,90,1733
17,January,2025,11,00,31,AM,688,849,4196,-1488,16384,198,759,84,1713
17,January,2025,11,00,32,AM,680,814,4256,-1424,16356,214,764,78,1694
17,January,2025,11,00,33,AM,727,846,4200,-1400,16364,193,778,92,1706
17,January,2025,11,00,34,AM,716,838,4136,-1456,16388,226,777,93,1734
17,January,2025,11,00,35,AM,714,840,4128,-1464,16340,223,753,93,1693
17,January,2025,11,00,36,AM,722,846,4220,-1388,16320,230,758,72,1693
17,January,2025,11,00,38,AM,711,825,4124,-1476,16344,208,774,88,1735
17,January,2025,11,00,39,AM,729,833,4140,-1488,16368,213,756,82,1691
17,January,2025,11,00,40,AM,694,850,4148,-1468,16340,221,745,92,1858
17,January,2025,11,00,41,AM,719,896,4120,-1432,16368,208,734,106,1756
17,January,2025,11,00,42,AM,684,846,4220,-1520,16336,191,784,81,1744
17,January,2025,11,00,43,AM,707,843,4156,-1492,16336,211,757,86,1743
17,January,2025,11,00,44,AM,695,842,4192,-1420,16376,215,759,91,1739
17,January,2025,11,00,45,AM,711,823,4192,-1432,16352,215,779,82,1744
17,January,2025,11,00,46,AM,679,842,4168,-1400,16400,210,774,101,1773
17,January,2025,11,00,47,AM,714,831,4164,-1456,16304,219,748,86,1767
17,January,2025,11,00,48,AM,698,847,4160,-1452,16312,217,779,93,1731
17,January,2025,11,00,49,AM,710,893,4200,-1372,16380,199,752,86,1728
17,January,2025,11,00,50,AM,692,817,4236,-1416,16344,185,760,102,1755
17,January,2025,11,00,51,AM,678,834,4108,-1416,16256,201,738,96,1748
17,January,2025,11,00,52,AM,715,842,4176,-1436,16484,223,777,86,1746
17,January,2025,11,00,54,AM,676,820,4172,-1464,16408,213,770,90,1753
17,January,2025,11,00,55,AM,697,856,4180,-1456,16300,202,771,88,1717
17,January,2025,11,00,56,AM,702,821,4200,-1424,16332,208,753,87,1698
17,January,2025,11,00,57,AM,719,831,4128,-1424,16356,200,778,93,1712
17,January,2025,11,00,58,AM,711,846,4168,-1504,16336,224,759,72,1712
17,January,2025,11,00,59,AM,709,848,4148,-1408,16340,207,767,86,1723
17,January,2025,11,01,00,AM,708,854,4192,-1468,16368,216,765,77,1694
17,January,2025,11,01,01,AM,718,874,4184,-1404,16392,185,761,68,1715
17,January,2025,11,01,02,AM,715,846,4176,-1452,16332,234,762,92,1610
17,January,2025,11,01,03,AM,680,823,4216,-1424,16356,213,776,66,1649
17,January,2025,11,01,04,AM,717,842,4176,-1456,16356,214,773,95,1699
17,January,2025,11,01,05,AM,703,822,4204,-1488,16416,207,755,80,1708
17,January,2025,11,01,06,AM,693,793,4204,-1436,16356,224,784,85,1711
17,January,2025,11,01,07,AM,710,822,4216,-1388,16380,205,779,86,1719
17,January,2025,11,01,08,AM,711,848,4176,-1396,16400,196,771,75,1727
17,January,2025,11,01,09,AM,702,852,4176,-1416,16376,217,747,92,1731
17,January,2025,11,01,11,AM,708,843,4100,-1412,16320,199,786,88,1730
17,January,2025,11,01,12,AM,706,847,4128,-1480,16356,213,773,80,1744
17,January,2025,11,01,13,AM,712,868,4216,-1392,16436,211,767,92,1768
17,January,2025,11,01,14,AM,712,845,4224,-1440,16360,208,752,86,1739
17,January,2025,11,01,15,AM,694,880,4220,-1456,16392,203,773,87,1729
17,January,2025,11,01,16,AM,692,843,4160,-1432,16360,203,775,61,1730
17,January,2025,11,01,17,AM,725,823,4204,-1488,16324,204,751,78,1735
17,January,2025,11,01,18,AM,685,835,4208,-1484,16288,202,762,93,1743
17,January,2025,11,01,19,AM,701,826,4204,-1452,16372,196,764,77,1744
17,January,2025,11,01,20,AM,692,843,4084,-1444,16352,201,748,92,1753
17,January,2025,11,01,21,AM,705,831,4120,-1480,16376,197,785,79,1727
17,January,2025,11,01,22,AM,715,841,4144,-1444,16372,215,767,71,1744
17,January,2025,11,01,23,AM,700,849,4180,-1436,16360,205,775,83,1767
17,January,2025,11,01,24,AM,684,854,4184,-1532,16340,210,749,102,1759
17,January,2025,11,01,25,AM,707,842,4152,-1420,16424,208,719,112,1728
17,January,2025,11,01,26,AM,698,836,4252,-1444,16292,194,766,95,1706
17,January,2025,11,01,28,AM,703,893,4224,-1456,16344,225,752,79,1712
17,January,2025,11,01,29,AM,665,818,4176,-1460,16344,201,783,99,1712
17,January,2025,11,01,30,AM,702,838,4164,-1452,16344,198,763,108,1706
17,January,2025,11,01,31,AM,723,825,4152,-1500,16404,203,743,94,1694
17,January,2025,11,01,32,AM,698,847,4172,-1464,16356,195,765,76,1712
17,January,2025,11,01,33,AM,673,830,4184,-1440,16364,183,733,112,1743
17,January,2025,11,01,34,AM,690,831,4072,-1404,16308,191,777,113,1801
17,January,2025,11,01,35,AM,723,842,4144,-1432,16344,192,825,90,1744
17,January,2025,11,01,36,AM,728,879,4232,-1480,16336,205,759,84,1758
17,January,2025,11,01,37,AM,712,833,4164,-1428,16348,228,773,95,1730
17,January,2025,11,01,38,AM,697,827,4108,-1500,16388,215,742,88,1754
17,January,2025,11,01,39,AM,692,827,4112,-1480,16364,215,798,102,1745
17,January,2025,11,01,40,AM,696,811,4156,-1500,16320,208,752,102,1735
17,January,2025,11,01,41,AM,691,849,4156,-1468,16336,224,764,100,1732
17,January,2025,11,01,42,AM,707,872,4124,-1452,16408,192,753,97,1678
17,January,2025,11,01,44,AM,680,837,4092,-1476,16376,216,757,82,1727
17,January,2025,11,01,45,AM,700,849,4168,-1508,16344,209,761,103,1734
17,January,2025,11,01,46,AM,677,822,4164,-1488,16264,212,748,92,1723
17,January,2025,11,01,47,AM,670,831,4100,-1412,16352,219,742,79,1724
17,January,2025,11,01,48,AM,717,845,4148,-1476,16360,217,758,112,1743
17,January,2025,11,01,49,AM,702,846,4168,-1428,16316,200,761,92,1750
17,January,2025,11,01,50,AM,735,834,4140,-1432,16352,214,771,86,1762
17,January,2025,11,01,51,AM,708,866,4180,-1428,16348,213,756,96,1863
17,January,2025,11,01,52,AM,690,852,4172,-1524,16376,220,786,90,1823
17,January,2025,11,01,53,AM,711,843,4188,-1424,16392,212,776,96,1766
17,January,2025,11,01,54,AM,674,851,4160,-1496,16372,209,761,83,1765
17,January,2025,11,01,55,AM,689,763,4180,-1388,16324,219,779,81,1735
17,January,2025,11,01,56,AM,678,841,4120,-1376,16392,216,790,98,1723
17,January,2025,11,01,57,AM,672,845,4112,-1440,16384,229,770,98,1744
17,January,2025,11,01,58,AM,682,843,4224,-1444,16348,202,751,96,1765
17,January,2025,11,01,59,AM,716,833,4176,-1480,16364,204,773,69,1759
17,January,2025,11,02,01,AM,685,854,4072,-1464,16368,201,757,107,1746
17,January,2025,11,02,02,AM,705,868,4160,-1484,16364,212,754,90,1744
17,January,2025,11,02,03,AM,682,842,4180,-1528,16344,231,770,86,1772
17,January,2025,11,02,04,AM,684,824,4120,-1484,16368,194,752,103,1722
17,January,2025,11,02,05,AM,678,830,4160,-1452,16380,208,766,96,1734
17,January,2025,11,02,06,AM,717,846,4080,-1392,16316,112,1227,138,1680
17,January,2025,11,02,07,AM,723,837,4184,-1384,16296,214,701,119,1683
17,January,2025,11,02,08,AM,697,843,4168,-1488,16356,237,739,93,1671
17,January,2025,11,02,09,AM,681,848,4192,-1512,16384,208,730,97,1665
17,January,2025,11,02,10,AM,696,856,4124,-1420,16368,233,736,76,1669
17,January,2025,11,02,11,AM,703,833,4204,-1504,16344,189,779,76,1718
17,January,2025,11,02,12,AM,695,802,4168,-1408,16368,232,774,87,1680
17,January,2025,11,02,13,AM,703,828,4184,-1436,16376,192,894,93,1698
17,January,2025,11,02,14,AM,679,836,4160,-1500,16424,178,815,79,1706
17,January,2025,11,02,15,AM,680,832,4060,-1500,16392,214,782,115,1730
17,January,2025,11,02,16,AM,705,858,4160,-1460,16320,192,806,102,1749
17,January,2025,11,02,17,AM,733,874,4152,-1404,16408,216,669,101,1682
17,January,2025,11,02,19,AM,696,844,4100,-1480,16332,208,748,72,1639
17,January,2025,11,02,20,AM,695,833,4140,-1428,16388,219,768,91,1625
17,January,2025,11,02,21,AM,683,842,4124,-1480,16324,216,744,91,1618
17,January,2025,11,02,22,AM,698,847,4148,-1416,16376,218,750,78,1631
17,January,2025,11,02,23,AM,715,845,4088,-1444,16340,208,775,84,1661
17,January,2025,11,02,24,AM,731,830,4096,-1388,16352,191,771,105,1645
17,January,2025,11,02,25,AM,681,837,4056,-1420,16344,208,764,101,1668
17,January,2025,11,02,26,AM,731,879,4128,-1416,16340,208,770,92,1691
17,January,2025,11,02,27,AM,682,891,4152,-1472,16400,210,752,89,1723
17,January,2025,11,02,28,AM,689,811,4180,-1484,16376,198,731,100,1615
17,January,2025,11,02,29,AM,695,831,4116,-1384,16300,219,758,100,1584
17,January,2025,11,02,30,AM,701,831,4100,-1472,16376,216,780,91,1582
17,January,2025,11,02,31,AM,707,834,4140,-1452,16356,215,758,109,1618
17,January,2025,11,02,32,AM,695,833,4112,-1468,16364,216,748,80,1643
17,January,2025,11,02,33,AM,721,851,4192,-1444,16312,202,764,88,1600
17,January,2025,11,02,34,AM,684,866,4104,-1460,16368,221,772,84,1669
17,January,2025,11,02,36,AM,687,798,4244,-1520,16372,206,749,90,1661
17,January,2025,11,02,37,AM,695,849,4184,-1504,16396,202,760,94,1671
17,January,2025,11,02,38,AM,708,816,4072,-1444,16352,216,777,79,1661
17,January,2025,11,02,39,AM,672,832,4160,-1404,16336,217,783,74,1671
17,January,2025,11,02,40,AM,724,840,4144,-1452,16312,211,777,80,1691
17,January,2025,11,02,41,AM,737,834,4124,-1460,16352,194,753,104,1747
17,January,2025,11,02,42,AM,684,838,4140,-1444,16324,214,778,79,1648
17,January,2025,11,02,43,AM,703,859,4164,-1460,16308,204,760,91,1605
17,January,2025,11,02,44,AM,705,855,4180,-1448,16324,221,749,81,1564
17,January,2025,11,02,45,AM,686,837,4148,-1500,16348,210,917,70,1535
17,January,2025,11,02,46,AM,685,778,4120,-1460,16412,213,648,90,1602
17,January,2025,11,02,47,AM,677,829,4212,-1508,16336,198,688,83,1569
17,January,2025,11,02,48,AM,693,816,4176,-1428,16504,222,719,93,1598
17,January,2025,11,02,49,AM,688,810,4124,-1460,16412,236,501,77,1554
17,January,2025,11,02,50,AM,698,820,4240,-1408,16400,197,769,94,1619
17,January,2025,11,02,51,AM,692,839,4120,-1484,16312,261,684,90,1616
17,January,2025,11,02,53,AM,725,844,4168,-1464,16408,205,752,90,1589
17,January,2025,11,02,54,AM,711,842,4136,-1448,16296,225,781,82,1591
17,January,2025,11,02,55,AM,701,850,4188,-1468,16320,198,775,74,1609
17,January,2025,11,02,56,AM,713,895,4160,-1444,16348,206,762,86,1631
17,January,2025,11,02,57,AM,698,847,4156,-1376,16232,219,743,94,1615
17,January,2025,11,02,58,AM,707,828,4112,-1436,16300,215,779,89,1631
17,January,2025,11,02,59,AM,707,891,4132,-1480,16360,212,783,99,1657
17,January,2025,11,03,00,AM,688,850,4180,-1456,16372,226,755,113,1680
17,January,2025,11,03,01,AM,682,821,4116,-1440,16368,204,782,87,1673
17,January,2025,11,03,02,AM,693,850,4164,-1412,16328,204,741,83,1679
17,January,2025,11,03,03,AM,685,815,4108,-1448,16372,216,770,80,1678
17,January,2025,11,03,04,AM,697,846,4164,-1408,16324,213,754,94,1666
17,January,2025,11,03,05,AM,706,828,4060,-1476,16420,226,742,111,1687
17,January,2025,11,03,06,AM,726,851,4132,-1504,16376,199,774,103,1703
17,January,2025,11,03,07,AM,692,842,4136,-1440,16384,219,751,87,1723
17,January,2025,11,03,08,AM,706,852,4144,-1460,16340,191,795,103,1729
17,January,2025,11,03,10,AM,712,865,4152,-1480,16368,202,795,70,1755
17,January,2025,11,03,11,AM,709,847,4164,-1376,16380,209,752,81,1752
17,January,2025,11,03,12,AM,709,808,4104,-1444,16292,204,775,79,1747
17,January,2025,11,03,13,AM,694,840,4132,-1452,16336,233,788,103,1741
17,January,2025,11,03,14,AM,694,843,4200,-1400,16316,189,756,109,1797
17,January,2025,11,03,15,AM,701,845,4172,-1500,16360,209,765,93,1838
17,January,2025,11,03,16,AM,708,845,4116,-1476,16336,205,769,88,1814
17,January,2025,11,03,17,AM,704,854,4168,-1444,16380,205,740,84,1806
17,January,2025,11,03,18,AM,715,899,4208,-1484,16316,197,750,93,1795
17,January,2025,11,03,19,AM,695,845,4136,-1472,16228,201,731,94,1784
17,January,2025,11,03,20,AM,685,828,4208,-1500,16344,212,733,100,1779
17,January,2025,11,03,21,AM,685,830,4116,-1496,16400,208,760,97,1712
17,January,2025,11,03,22,AM,699,834,4092,-1456,16404,198,752,93,1703
17,January,2025,11,03,23,AM,677,821,4112,-1436,16344,212,766,91,1683
17,January,2025,11,03,24,AM,695,842,4116,-1428,16252,221,781,80,1648
17,January,2025,11,03,25,AM,706,843,4128,-1524,16436,200,762,74,1652
17,January,2025,11,03,27,AM,702,819,4176,-1448,16360,202,748,79,1631
17,January,2025,11,03,28,AM,706,872,4220,-1420,16320,203,783,92,1716
17,January,2025,11,03,29,AM,704,885,4148,-1480,16404,212,764,86,1730
17,January,2025,11,03,30,AM,694,833,4144,-1424,16336,205,757,89,1725
17,January,2025,11,03,31,AM,699,825,4108,-1416,16352,222,746,68,1724
17,January,2025,11,03,32,AM,692,823,4152,-1480,16324,203,895,90,1733
17,January,2025,11,03,33,AM,690,832,4260,-1444,16784,31,618,137,1703
17,January,2025,11,03,34,AM,685,854,4104,-1456,16424,217,776,106,1696
17,January,2025,11,03,35,AM,714,825,4156,-1500,16356,199,767,75,1719
17,January,2025,11,03,36,AM,736,851,4120,-1484,16364,223,759,92,1683
17,January,2025,11,03,37,AM,691,837,4172,-1464,16376,204,778,92,1630
17,January,2025,11,03,38,AM,698,833,4128,-1400,16408,214,743,79,1642
17,January,2025,11,03,39,AM,723,840,4188,-1428,16340,209,778,79,1677
17,January,2025,11,03,40,AM,676,835,4140,-1492,16296,192,741,77,1653
17,January,2025,11,03,41,AM,688,831,4176,-1464,16340,211,759,90,1674
17,January,2025,11,03,42,AM,697,843,4136,-1392,16356,206,770,103,1675
17,January,2025,11,03,44,AM,699,834,4104,-1392,16336,216,777,95,1623
17,January,2025,11,03,45,AM,705,830,4128,-1404,16336,207,755,90,1727
17,January,2025,11,03,46,AM,708,836,4168,-1492,16356,198,773,73,1685
17,January,2025,11,03,47,AM,696,846,4112,-1420,16336,202,775,85,1671
17,January,2025,11,03,48,AM,696,840,4144,-1460,16372,197,762,89,1664
17,January,2025,11,03,49,AM,694,867,4136,-1464,16468,280,640,93,1710
17,January,2025,11,03,50,AM,710,850,4112,-1440,16352,212,710,99,1703
17,January,2025,11,03,51,AM,720,831,4100,-1480,16360,226,779,82,1680
17,January,2025,11,03,52,AM,692,821,4112,-1456,16424,221,781,96,1659
17,January,2025,11,03,53,AM,732,833,4040,-1468,16388,205,758,84,1666
17,January,2025,11,03,54,AM,688,851,4076,-1508,16376,202,832,98,1651
17,January,2025,11,03,55,AM,717,839,4052,-1460,16352,212,772,93,1664
17,January,2025,11,03,56,AM,688,848,4100,-1452,16384,210,752,112,1579
17,January,2025,11,03,57,AM,692,806,3996,-1476,16232,215,735,104,1680
17,January,2025,11,03,58,AM,693,851,4148,-1384,16356,205,714,111,1680
17,January,2025,11,03,59,AM,734,844,4028,-1444,16116,236,692,144,1712
17,January,2025,11,04,01,AM,708,814,4140,-1508,16512,151,651,104,1729
17,January,2025,11,04,02,AM,675,868,4044,-1492,16436,218,716,79,1733
17,January,2025,11,04,03,AM,687,841,4084,-1488,16312,217,799,99,1717
17,January,2025,11,04,04,AM,694,839,4164,-1484,16304,189,833,102,1713
17,January,2025,11,04,05,AM,695,843,4988,-1288,13780,-236,502,-1044,1712
17,January,2025,11,04,06,AM,703,817,4184,-1500,16368,200,640,77,1728
17,January,2025,11,04,07,AM,738,846,4248,-1504,16348,188,898,104,1765
17,January,2025,11,04,08,AM,711,842,4156,-1464,16268,215,725,90,1717
17,January,2025,11,04,09,AM,676,842,4180,-1456,16228,221,775,104,1760
17,January,2025,11,04,10,AM,703,847,4156,-1452,16448,306,603,86,1787
17,January,2025,11,04,11,AM,708,853,4124,-1412,16384,196,798,95,1773
17,January,2025,11,04,12,AM,703,847,4116,-1416,16388,195,739,93,1744
17,January,2025,11,04,13,AM,676,845,4160,-1480,16328,201,755,93,1687
17,January,2025,11,04,14,AM,700,834,4172,-1432,16336,202,755,105,1728
17,January,2025,11,04,15,AM,718,858,4136,-1444,16364,215,773,100,1663
17,January,2025,11,04,16,AM,711,833,11888,-6300,11116,4246,-12720,-5108,1662
17,January,2025,11,04,18,AM,704,880,4064,-1508,16772,76,382,677,1490
17,January,2025,11,04,19,AM,709,882,4204,-1340,16368,210,712,168,1602
17,January,2025,11,04,20,AM,705,838,4184,-1332,16364,211,758,109,1457
17,January,2025,11,04,21,AM,693,820,4212,-1408,16372,233,652,218,1639
17,January,2025,11,04,22,AM,690,847,4180,-1424,16348,216,804,40,1650
17,January,2025,11,04,23,AM,712,839,4236,-1424,16364,197,769,107,1651
17,January,2025,11,04,24,AM,658,857,4172,-1408,16348,205,800,24,1655
17,January,2025,11,04,25,AM,695,850,4160,-1364,16312,199,739,116,1691
17,January,2025,11,04,26,AM,702,815,4200,-1364,16260,173,763,94,1510
17,January,2025,11,04,27,AM,695,840,4252,-1392,16368,200,765,80,1535
17,January,2025,11,04,28,AM,713,850,4172,-1324,16396,213,767,91,1505
17,January,2025,11,04,29,AM,704,872,4224,-1440,16340,214,741,87,1558
17,January,2025,11,04,30,AM,707,888,4232,-1400,16280,202,765,82,1583
17,January,2025,11,04,31,AM,689,819,4144,-1304,16344,202,780,81,1520
17,January,2025,11,04,32,AM,720,841,4216,-1424,16392,191,777,105,1651
17,January,2025,11,04,33,AM,697,837,4180,-1396,16308,220,791,73,1535
17,January,2025,11,04,35,AM,676,866,4196,-1404,16336,206,784,79,1648
17,January,2025,11,04,36,AM,722,847,4216,-1396,16348,210,740,108,1616
17,January,2025,11,04,37,AM,695,815,4168,-1400,16344,213,750,106,1775
17,January,2025,11,04,38,AM,695,845,4156,-1384,16300,208,712,127,1788
17,January,2025,11,04,39,AM,717,825,4204,-1448,16380,197,755,94,1680
17,January,2025,11,04,40,AM,727,889,4220,-1388,16324,222,770,79,1717
17,January,2025,11,04,41,AM,695,886,4164,-1360,16352,213,751,65,1655
17,January,2025,11,04,42,AM,690,843,4172,-1400,16408,202,790,106,1743
17,January,2025,11,04,43,AM,703,838,4212,-1424,16380,224,747,112,1744
